Feature,Correlation,P_Value,Abs_Correlation,Rank
latent_49,-0.051051549168835614,0.012913022909375392,0.051051549168835614,189
latent_51,0.05012552933187761,0.014646429972541153,0.05012552933187761,190
latent_115,-0.04940608258391018,0.01613149350911044,0.04940608258391018,191
latent_134,-0.04848831432221403,0.01821682781673353,0.04848831432221403,192
latent_229,0.047721504123435544,0.020136336664994033,0.047721504123435544,193
latent_75,-0.047475073721906326,0.020789576521103782,0.047475073721906326,194
latent_86,0.0473495281704368,0.021129416432745043,0.0473495281704368,195
latent_25,-0.04673867442273585,0.022852836747976713,0.04673867442273585,196
latent_111,0.046726592363079,0.022888120342229236,0.046726592363079,197
latent_203,0.04617335473784134,0.024555232920594885,0.04617335473784134,198
latent_224,0.04534280567680267,0.02725510424166879,0.04534280567680267,199
latent_6,0.04433290255535194,0.030879566121204297,0.04433290255535194,200
latent_147,-0.04375660315734537,0.03312759919494142,0.04375660315734537,201
latent_99,-0.042827026497516185,0.037048446609866864,0.042827026497516185,202
latent_230,0.04209817327361072,0.04039269249187537,0.04209817327361072,203
latent_100,0.04166936297341477,0.04247724313317617,0.04166936297341477,204
latent_0,-0.04149669647642196,0.04334192994865151,0.04149669647642196,205
latent_70,-0.04138142859690888,0.04392740833732945,0.04138142859690888,206
latent_246,0.041309100845065824,0.044298178198096526,0.041309100845065824,207
latent_105,0.04036995492384884,0.04935692511840653,0.04036995492384884,208
latent_18,0.04027842246347742,0.04987489955407654,0.04027842246347742,209
latent_7,-0.04022266335948699,0.05019266252276877,0.04022266335948699,210
latent_226,0.03952829359265013,0.054293820910617976,0.03952829359265013,211
latent_121,0.03940440694766426,0.055054139524057445,0.03940440694766426,212
latent_47,0.03938878994274672,0.05515061099453346,0.03938878994274672,213
latent_34,0.03931875706658748,0.055584960920329045,0.03931875706658748,214
latent_171,-0.039134700885145854,0.056740090391016684,0.039134700885145854,215
latent_76,0.03897202725253475,0.05777757719455823,0.03897202725253475,216
latent_79,-0.038389696714478644,0.06162149985705218,0.038389696714478644,217
latent_239,0.03733730558650312,0.06910428896850744,0.03733730558650312,218
latent_183,-0.036320740802105504,0.07702521204875987,0.036320740802105504,219
latent_16,0.030436647456676753,0.13844388177290648,0.030436647456676753,220
latent_166,0.030385387185288618,0.13910974769117904,0.030385387185288618,221
latent_109,0.030010557021116824,0.14405388137283934,0.030010557021116824,222
latent_150,-0.029516367802403153,0.1507767841759426,0.029516367802403153,223
latent_98,-0.024943978568949123,0.22469295320729277,0.024943978568949123,224
latent_74,0.02197545324955908,0.28479319424954613,0.02197545324955908,225
latent_112,-0.020417296171120623,0.3203411881004873,0.020417296171120623,226
latent_97,-0.01941580392761577,0.34465753664721277,0.01941580392761577,227
latent_255,0.018842764200303175,0.3590867276264778,0.018842764200303175,228
latent_12,-0.016876352107098883,0.41142761074121487,0.016876352107098883,229
latent_207,0.01612677901067283,0.43251406065165754,0.01612677901067283,230
latent_130,0.014020854474356283,0.4949925029063918,0.014020854474356283,231
latent_222,-0.013689969985817983,0.5052294319767494,0.013689969985817983,232
latent_62,0.013322062411131567,0.5167413027702294,0.013322062411131567,233
latent_192,0.012931772325627377,0.5291003368502342,0.012931772325627377,234
latent_196,0.012742864766790492,0.5351358571127027,0.012742864766790492,235
latent_89,0.011793698646513258,0.5659768018251647,0.011793698646513258,236
latent_107,-0.011137660420058914,0.5877799412966367,0.011137660420058914,237
latent_176,0.010816523088732778,0.5985924618269233,0.010816523088732778,238
latent_81,-0.010248143262999478,0.6179471147556015,0.010248143262999478,239
latent_215,0.008721824562700877,0.6712192993058494,0.008721824562700877,240
latent_53,-0.006972952589816957,0.7343397015595411,0.006972952589816957,241
latent_153,-0.005812738910645859,0.7772593684936316,0.005812738910645859,242
